timestamp,final_value
2026-01-10 19:04:38.509763+00:00,0.173243
2026-01-10 19:03:38.508756+00:00,0.199889
2026-01-10 19:02:38.498464+00:00,0.201831
2026-01-10 19:01:38.487349+00:00,0.217874
2026-01-10 19:00:38.475189+00:00,0.230509
2026-01-10 18:59:38.971388+00:00,0.243677
2026-01-10 18:44:29.932383+00:00,0.443948
2026-01-10 18:14:29.829296+00:00,0.530374
2026-01-10 15:56:21.604196+00:00,0.458151
2026-01-10 15:41:21.527976+00:00,0.554884
2026-01-10 15:26:21.531089+00:00,0.279034
2026-01-10 15:11:21.513282+00:00,0.340486
2026-01-10 14:56:21.518246+00:00,0.344817
2026-01-10 14:26:21.113222+00:00,0.380969
2026-01-10 14:11:21.107986+00:00,0.376301
2026-01-10 13:56:21.235074+00:00,0.15484
2026-01-10 13:26:21.199721+00:00,0.192257
2026-01-10 13:18:15.955463+00:00,0.122364
2026-01-10 13:03:16.995253+00:00,0.103867
2026-01-10 12:48:15.944445+00:00,0.127163
2026-01-10 12:33:15.943467+00:00,0.115089
2026-01-10 12:18:15.945622+00:00,0.14088
2026-01-10 12:03:15.949451+00:00,0.111888
2026-01-10 11:48:15.959180+00:00,0.095138
2026-01-10 11:33:15.963564+00:00,0.243677
2026-01-10 11:18:15.972615+00:00,0.197961
2026-01-10 11:03:15.976288+00:00,0.22518
2026-01-10 10:48:15.985563+00:00,0.296778
2026-01-10 10:33:15.992560+00:00,0.234838
2026-01-10 10:18:15.996389+00:00,0.207742
2026-01-10 10:03:15.939464+00:00,0.218907
2026-01-10 09:48:15.939150+00:00,0.220983
2026-01-10 09:33:15.937206+00:00,0.204771
2026-01-10 09:18:15.931460+00:00,0.220983
2026-01-10 09:03:15.931123+00:00,0.281519
2026-01-10 08:48:15.931585+00:00,0.272892
2026-01-10 08:33:15.930981+00:00,0.276565
2026-01-10 08:18:15.936583+00:00,0.281519
2026-01-10 08:03:15.930305+00:00,0.25623
2026-01-10 07:48:15.929679+00:00,0.275337
2026-01-10 07:33:15.941618+00:00,0.253913
2026-01-10 07:18:15.928604+00:00,0.266852
2026-01-10 07:03:16.077588+00:00,0.265656
2026-01-10 06:48:16.087582+00:00,0.244799
2026-01-10 06:33:16.088322+00:00,0.237025
2026-01-10 06:18:16.092547+00:00,0.239227
2026-01-10 06:03:16.098899+00:00,0.25623
2026-01-10 05:48:16.104159+00:00,0.259735
2026-01-10 05:33:16.110486+00:00,0.275337
2026-01-10 05:18:16.118371+00:00,0.272892
2026-01-10 05:03:16.283568+00:00,0.272892
2026-01-10 04:48:16.281448+00:00,0.291625
2026-01-10 04:33:16.281471+00:00,0.311299
2026-01-10 04:18:16.490610+00:00,0.336196
2026-01-10 04:03:16.280556+00:00,0.242559
2026-01-10 03:48:16.279459+00:00,0.25276
2026-01-10 03:33:16.283309+00:00,0.22518
2026-01-10 03:18:16.279479+00:00,0.20974
2026-01-10 03:03:16.277570+00:00,0.204771
2026-01-10 02:48:16.274103+00:00,0.232666
2026-01-10 02:33:16.274285+00:00,0.206748
2026-01-10 02:18:16.013519+00:00,0.214797
2026-01-10 02:03:16.014527+00:00,0.260911
2026-01-10 01:48:16.012357+00:00,0.301998
2026-01-10 01:33:16.013487+00:00,0.326343
2026-01-10 01:18:16.009617+00:00,0.371676
2026-01-10 01:03:16.008568+00:00,0.382534
2026-01-10 00:48:16.008621+00:00,0.38726
2026-01-10 00:33:16.012389+00:00,0.393629
2026-01-10 00:18:16.015491+00:00,0.364063
2026-01-10 00:03:15.998557+00:00,0.44045
2026-01-09 23:48:15.998213+00:00,0.454568
2026-01-09 23:33:16.358476+00:00,0.423272
2026-01-09 23:18:16.358462+00:00,0.416544
2026-01-09 23:03:16.357471+00:00,0.324954
2026-01-09 22:33:16.377124+00:00,0.103268
2026-01-09 22:18:16.352531+00:00,0.122364
2026-01-09 22:03:15.986318+00:00,0.139387
2026-01-09 21:48:15.989099+00:00,0.222027
2026-01-09 21:33:15.988601+00:00,0.305958
2026-01-09 21:18:16.856453+00:00,0.262092
