timestamp,final_value
2026-01-10 19:46:54.584325+00:00,24.4375
2026-01-10 19:45:54.574983+00:00,24.375
2026-01-10 19:44:54.566246+00:00,24.375
2026-01-10 19:43:54.574835+00:00,24.3125
2026-01-10 19:42:54.548638+00:00,24.3125
2026-01-10 19:41:54.542955+00:00,24.25
2026-01-10 19:40:54.466060+00:00,24.1875
2026-01-10 19:39:54.542187+00:00,24.1875
2026-01-10 19:38:54.521991+00:00,24.125
2026-01-10 19:37:54.517732+00:00,24.125
2026-01-10 19:36:54.509266+00:00,24.0625
2026-01-10 19:35:54.708945+00:00,24.0
2026-01-10 19:34:54.454137+00:00,23.9375
2026-01-10 19:33:54.488572+00:00,23.8125
2026-01-10 19:32:54.815078+00:00,23.6875
2026-01-10 19:31:54.695461+00:00,23.5625
2026-01-10 19:30:54.893866+00:00,23.375
2026-01-10 19:29:54.664603+00:00,23.125
2026-01-10 19:28:54.659018+00:00,22.75
2026-01-10 19:27:54.653231+00:00,22.3125
# Window closed
2026-01-10 19:26:54.648394+00:00,21.5
2026-01-10 19:25:54.644821+00:00,21.8125
2026-01-10 19:24:54.590275+00:00,21.9375
2026-01-10 19:23:54.753599+00:00,22.0
2026-01-10 19:22:54.623283+00:00,22.375
2026-01-10 19:21:54.614960+00:00,22.75
2026-01-10 19:20:54.515965+00:00,22.75
2026-01-10 19:19:54.507962+00:00,23.0
2026-01-10 19:18:54.506155+00:00,23.375
2026-01-10 19:17:54.487472+00:00,23.5625
2026-01-10 19:16:54.429222+00:00,23.4375
2026-01-10 19:15:54.684162+00:00,24.0
# Window opened in room
2026-01-10 19:14:54.477119+00:00,24.3125
2026-01-10 19:13:54.465763+00:00,24.75
2026-01-10 19:12:54.449325+00:00,25.1875
2026-01-10 19:11:54.441471+00:00,25.125
2026-01-10 19:10:54.372019+00:00,25.25
2026-01-10 19:09:54.528352+00:00,25.25
2026-01-10 19:08:54.518304+00:00,25.25
2026-01-10 19:07:54.509635+00:00,25.1875
2026-01-10 19:06:54.504493+00:00,25.1875
2026-01-10 19:05:54.499100+00:00,25.1875
2026-01-10 19:04:54.485963+00:00,25.25
2026-01-10 19:03:54.479822+00:00,25.1875
2026-01-10 19:02:54.467212+00:00,25.1875
2026-01-10 19:01:54.460401+00:00,25.1875
2026-01-10 19:00:54.457454+00:00,25.1875
2026-01-10 18:59:54.474615+00:00,25.1875
2026-01-10 18:44:44.890334+00:00,25.0
2026-01-10 18:14:44.499358+00:00,25.6875
2026-01-10 18:05:52.753331+00:00,24.8125
2026-01-10 17:50:53.534765+00:00,24.9375
2026-01-10 17:35:53.115609+00:00,24.9375
2026-01-10 17:20:52.863616+00:00,24.875
2026-01-10 17:05:53.235458+00:00,24.6875
2026-01-10 16:50:53.250890+00:00,24.5625
2026-01-10 16:35:52.806734+00:00,24.4375
2026-01-10 16:20:52.588233+00:00,24.375
2026-01-10 16:05:52.805856+00:00,24.0625
2026-01-10 15:50:52.650890+00:00,24.5625
2026-01-10 15:35:52.926218+00:00,24.5
2026-01-10 15:20:53.379275+00:00,24.4375
2026-01-10 15:05:53.323640+00:00,24.4375
2026-01-10 14:35:53.030236+00:00,24.5
2026-01-10 14:20:53.019642+00:00,24.5
2026-01-10 14:05:52.121771+00:00,24.5625
